game_id,date,park,inning,half,outs,play_seq,target_base,runner_id,runner_bats,pitcher_id,pitcher_throws,catcher_id,batter_id,count,score_bat,score_def,score_diff,on_1b,on_2b,on_3b,success,double_steal
NYA202509110,2025/09/11,NYC21,2,1,1,20,2,cabaj001,R,gipss001,R,dingd001,mcmar001,00,3,1,2,cabaj001,,,1,0
NYA202509110,2025/09/11,NYC21,4,1,0,36,2,cabaj001,R,gipss001,R,dingd001,mcmar001,22,5,1,4,cabaj001,,riceb001,1,0
NYA202509230,2025/09/23,NYC21,2,1,0,15,2,chisj001,L,smits003,R,teelk001,mcmar001,12,0,0,0,chisj001,,,1,0
NYA202509230,2025/09/23,NYC21,6,1,1,55,2,chisj001,L,gilbt001,L,teelk001,volpa001,02,1,2,-1,chisj001,,,0,0
NYA202509260,2025/09/26,NYC21,3,0,2,21,2,hendg002,L,warrw001,R,wella002,oneit001,22,3,2,1,hendg002,,,1,0
NYA202509260,2025/09/26,NYC21,6,1,1,63,H,volpa001,R,canoy001,R,rutsa001,cabaj001,01,7,4,3,wella002,,volpa001,0,0
NYA202509270,2025/09/27,NYC21,8,1,0,70,2,stanm004,R,ragsc001,R,basas001,cabaj001,00,6,1,5,stanm004,,,0,0
NYA202509280,2025/09/28,NYC21,3,0,1,17,2,beavd001,L,gil-l001,R,wella002,mayoc001,00,0,1,-1,beavd001,,,0,0
NYA202509280,2025/09/28,NYC21,5,1,0,40,2,cabaj001,R,akink001,L,rutsa001,grist001,02,2,2,0,cabaj001,,,1,0
NYN202504040,2025/04/04,NYC20,8,1,0,70,2,lindf001,B,rodry003,R,kirka001,sotoj001,00,5,0,5,lindf001,,,1,0
NYN202504040,2025/04/04,NYC20,8,1,1,72,2,sotoj001,L,rodry003,R,kirka001,alonp001,00,5,0,5,sotoj001,,,1,0
NYN202504060,2025/04/06,NYC20,8,0,2,70,2,kirka001,R,minta001,L,sengh001,cleme002,01,1,2,-1,kirka001,,,1,0
NYN202504070,2025/04/07,NYC20,1,0,1,4,2,lopeo001,R,sengk001,R,sengh001,mervm001,00,0,0,0,lopeo001,,edwax001,0,0
NYN202504070,2025/04/07,NYC20,2,1,0,17,2,taylt002,R,bellv001,R,fortn001,acunl001,00,0,0,0,taylt002,,,0,0
NYN202504070,2025/04/07,NYC20,3,0,2,23,2,edwax001,B,sengk001,R,sengh001,lopeo001,00,0,0,0,edwax001,,,1,0
NYN202504070,2025/04/07,NYC20,8,1,0,78,2,vienm001,R,sorig001,R,hickl001,winkj002,12,1,0,1,vienm001,,,1,0
NYN202504080,2025/04/08,NYC20,2,0,1,14,2,sanoj001,R,holmc001,R,sengh001,edwax001,32,2,1,1,sanoj001,,,0,0
NYN202504080,2025/04/08,NYC20,4,1,1,33,2,marts002,R,gillc003,R,hickl001,taylt002,22,2,2,0,marts002,,,1,0
NYN202504080,2025/04/08,NYC20,7,1,0,79,2,acunl001,R,arial001,R,hickl001,sengh001,10,9,5,4,acunl001,,,1,0
NYN202504170,2025/04/17,NYC20,1,0,2,4,2,donob001,L,canng001,R,torrl001,arenn001,10,0,0,0,donob001,,,1,0
NYN202504170,2025/04/17,NYC20,3,0,0,21,2,scotv001,L,canng001,R,torrl001,nootl001,11,0,4,-4,scotv001,,,1,0
NYN202504180,2025/04/18,NYC20,3,1,0,21,2,batyb001,L,mikom001,R,pagep001,taylt002,10,0,1,-1,batyb001,,,1,0
NYN202504180,2025/04/18,NYC20,8,1,0,75,2,vienm001,R,matop002,R,pagep001,nimmb001,01,3,3,0,vienm001,,,1,0
NYN202504190,2025/04/19,NYC20,6,1,1,48,2,sotoj001,L,libem001,L,pozoy001,batyb001,10,2,0,2,sotoj001,,,1,0
NYN202504190,2025/04/19,NYC20,8,1,2,74,2,marts002,R,kingj002,L,pozoy001,nimmb001,00,3,0,3,marts002,,,1,0
NYN202504200,2025/04/20,NYC20,6,1,0,50,2,winkj002,L,grays001,R,pagep001,acunl001,00,3,1,2,winkj002,,,1,0
NYN202504220,2025/04/22,NYC20,2,1,1,22,H,acunl001,R,sancc002,L,realj001,lindf001,12,1,1,0,azocj001,,acunl001,0,0
NYN202504220,2025/04/22,NYC20,6,1,2,58,2,taylt002,R,romaj004,R,realj001,acunl001,00,2,1,1,taylt002,,,1,0
NYN202504230,2025/04/23,NYC20,10,0,1,94,3,harpb003,L,diaze006,R,torrl001,castn001,00,2,2,0,,harpb003,,1,0
NYN202504290,2025/04/29,NYC20,3,1,2,28,2,acunl001,R,rodre004,L,moreg001,taylt002,02,6,0,6,acunl001,,,1,0
NYN202504300,2025/04/30,NYC20,3,0,2,22,2,hampg001,R,waddb001,L,alvaf001,carrc005,00,0,0,0,hampg001,,,1,0
NYN202504300,2025/04/30,NYC20,7,0,2,59,2,perdg001,B,stanr002,R,alvaf001,tawat001,00,2,1,1,perdg001,,,1,0
NYN202504300,2025/04/30,NYC20,7,1,0,64,2,taylt002,R,beekj001,L,moreg001,lindf001,20,1,2,-1,taylt002,,,1,0
NYN202505010,2025/05/01,NYC20,1,0,1,3,2,carrc005,L,sengk001,R,torrl001,smitp002,00,0,0,0,carrc005,,,0,0
NYN202505090,2025/05/09,NYC20,2,0,2,12,2,crowp001,L,holmc001,R,alvaf001,hoern001,21,0,1,-1,crowp001,,,0,0
NYN202505090,2025/05/09,NYC20,2,1,1,17,2,taylt002,R,tailj001,R,kellc002,lindf001,02,3,0,3,taylt002,,,1,0
NYN202505090,2025/05/09,NYC20,5,1,2,48,2,acunl001,R,hollg002,R,kellc002,mcnej002,00,6,1,5,acunl001,,,1,0
NYN202505090,2025/05/09,NYC20,8,1,2,79,2,lindf001,B,cosgt001,L,kellc002,sotoj001,00,6,1,5,lindf001,,,1,0
NYN202505100,2025/05/10,NYC20,1,0,0,2,2,crowp001,L,megit002,R,alvaf001,tuckk001,00,0,0,0,crowp001,,,1,0
NYN202505100,2025/05/10,NYC20,5,1,1,48,2,lindf001,B,hortc001,R,amaym001,sotoj001,22,3,4,-1,lindf001,,,1,0
NYN202505100,2025/05/10,NYC20,6,1,0,55,2,nimmb001,L,pomed001,L,amaym001,vienm001,12,3,4,-1,nimmb001,,,1,0
NYN202505120,2025/05/12,NYC20,7,0,0,53,2,trioj001,R,buttj001,R,alvaf001,davih001,11,1,1,0,trioj001,,,1,0
NYN202505120,2025/05/12,NYC20,7,1,0,62,2,taylt002,R,fergc001,L,davih001,acunl001,10,1,2,-1,taylt002,,,1,0
NYN202505130,2025/05/13,NYC20,1,1,1,6,2,sotoj001,L,kellm003,R,davih001,alonp001,00,0,0,0,sotoj001,,,1,0
NYN202505130,2025/05/13,NYC20,4,0,1,29,2,hayek001,R,sengk001,R,alvaf001,trioj001,02,0,1,-1,hayek001,,bartj003,1,0
NYN202505130,2025/05/13,NYC20,9,0,1,80,2,fraza001,L,diaze006,R,alvaf001,kinei001,00,1,2,-1,fraza001,,,1,0
NYN202505130,2025/05/13,NYC20,9,0,1,82,2,kinei001,R,diaze006,R,alvaf001,reynb001,00,1,2,-1,kinei001,,fraza001,1,0
NYN202505230,2025/05/23,NYC20,9,0,1,76,2,ohtas001,L,cabrg001,L,alvaf001,bettm001,12,5,2,3,ohtas001,,,0,0
NYN202505240,2025/05/24,NYC20,6,1,2,53,2,lindf001,B,banda001,L,rushd001,marts002,01,4,2,2,lindf001,,vienm001,1,0
NYN202505240,2025/05/24,NYC20,7,1,1,63,2,alonp001,R,millb005,R,rushd001,mcnej002,11,4,2,2,alonp001,,,0,0
NYN202505240,2025/05/24,NYC20,8,0,2,70,2,rojam002,R,diaze006,R,torrl001,bettm001,01,2,4,-2,rojam002,,,1,0
NYN202505250,2025/05/25,NYC20,3,1,1,24,2,sotoj001,L,knacl001,R,smitw003,alonp001,01,3,1,2,sotoj001,,,1,0
NYN202505250,2025/05/25,NYC20,4,0,2,30,3,hernt002,R,sengk001,R,torrl001,muncm001,11,1,3,-2,,hernt002,,1,0
NYN202505250,2025/05/25,NYC20,7,1,0,61,2,marts002,R,dreyj001,L,smitw003,taylt002,11,3,1,2,marts002,,,0,0
NYN202505250,2025/05/25,NYC20,8,1,1,72,2,acunl001,R,trivl001,R,smitw003,sotoj001,32,3,1,2,acunl001,,,1,0
NYN202505250,2025/05/25,NYC20,9,0,2,78,2,pagea001,R,garrr001,R,torrl001,confm001,02,1,3,-2,pagea001,,,1,0
NYN202505260,2025/05/26,NYC20,6,0,2,41,2,robel002,R,holmc001,R,alvaf001,palaj001,00,1,0,1,robel002,,benia002,1,0
NYN202505260,2025/05/26,NYC20,7,0,1,52,2,rojaj001,L,brazh001,R,alvaf001,meidc001,10,1,0,1,rojaj001,,,1,0
NYN202505270,2025/05/27,NYC20,3,0,0,24,2,meidc001,R,megit002,R,alvaf001,taucm001,32,2,4,-2,meidc001,,,0,0
NYN202505310,2025/05/31,NYC20,1,1,2,12,2,taylt002,R,senza001,R,goodh001,mcnej002,00,4,1,3,taylt002,,,1,0
NYN202505310,2025/05/31,NYC20,5,1,2,46,2,mcnej002,L,rolir001,L,goodh001,alvaf001,12,7,1,6,mcnej002,,younj003,1,0
NYN202506010,2025/06/01,NYC20,4,1,0,25,2,marts002,R,palmc001,L,stalj001,sotoj001,11,0,1,-1,marts002,,,1,0
NYN202506010,2025/06/01,NYC20,8,0,1,61,2,freet001,R,garrr001,R,torrl001,goodh001,02,3,4,-1,freet001,,,1,0
NYN202506100,2025/06/10,NYC20,2,1,2,18,2,nimmb001,L,gorem001,L,ruizk001,mcnej002,12,0,3,-3,nimmb001,,,1,0
NYN202506110,2025/06/11,NYC20,6,1,1,47,2,batyb001,L,brzyz001,R,adamr004,maurr002,10,4,0,4,batyb001,,,1,0
NYN202506120,2025/06/12,NYC20,1,1,2,9,2,sotoj001,L,sorom001,R,ruizk001,mcnej002,00,0,0,0,sotoj001,,lindf001,1,0
NYN202506120,2025/06/12,NYC20,2,1,1,17,2,taylt002,R,sorom001,R,ruizk001,alvaf001,21,3,0,3,taylt002,,,1,0
NYN202506120,2025/06/12,NYC20,8,1,0,68,3,marts002,R,brzyz001,R,ruizk001,batyb001,11,4,0,4,,marts002,,0,0
NYN202506130,2025/06/13,NYC20,4,0,0,25,2,camij001,R,holmc001,R,alvaf001,mangj001,00,1,0,1,camij001,,,0,0
NYN202506130,2025/06/13,NYC20,6,0,2,56,2,misnk001,L,kranm001,R,alvaf001,jansd001,00,5,5,0,misnk001,,,1,0
NYN202506140,2025/06/14,NYC20,5,0,1,46,3,wallt003,B,castj007,L,torrl001,lowej002,10,7,2,5,,wallt003,,0,0
NYN202506140,2025/06/14,NYC20,5,0,2,48,2,lowej002,L,castj007,L,torrl001,loweb001,00,7,2,5,lowej002,,,0,0
NYN202506150,2025/06/15,NYC20,1,1,1,6,2,nimmb001,L,baz-s001,R,jansd001,sotoj001,01,0,0,0,nimmb001,,,1,0
NYN202506230,2025/06/23,NYC20,1,0,0,2,2,acunr001,R,blacp001,R,torrl001,olsom001,00,0,0,0,acunr001,,,1,0
NYN202506230,2025/06/23,NYC20,2,0,0,10,2,albio001,B,blacp001,R,torrl001,murps001,10,0,0,0,albio001,,,1,0
NYN202506240,2025/06/24,NYC20,3,0,2,19,2,acunr001,R,montf001,R,torrl001,ozunm001,02,0,0,0,acunr001,,allen002,1,0
NYN202506240,2025/06/24,NYC20,4,1,1,30,2,sotoj001,L,stris002,R,baldd001,alonp001,01,0,0,0,sotoj001,,,1,0
NYN202507021,2025/07/02,NYC20,4,1,0,30,2,sotoj001,L,peraf001,R,contw002,alonp001,02,1,1,0,sotoj001,,,1,0
NYN202507022,2025/07/02,NYC20,4,1,2,38,2,nimmb001,L,ashba003,L,haase001,lindf001,12,5,0,5,nimmb001,,,1,0
NYN202507030,2025/07/03,NYC20,9,0,1,75,2,yelic001,L,diaze006,R,torrl001,turab002,01,2,3,-1,yelic001,,,0,0
NYN202507040,2025/07/04,NYC20,7,0,2,62,2,domij003,B,brazh001,R,torrl001,bellc002,10,5,4,1,domij003,,,1,0
NYN202507050,2025/07/05,NYC20,5,1,1,38,2,lindf001,B,rodoc001,L,wella002,sotoj001,21,5,2,3,lindf001,,,1,0
NYN202507050,2025/07/05,NYC20,5,1,2,43,2,nimmb001,L,rodoc001,L,wella002,vienm001,10,7,2,5,nimmb001,,,1,0
NYN202507060,2025/07/06,NYC20,1,1,1,7,2,marts002,R,friem001,L,wella002,sotoj001,10,0,0,0,marts002,,,1,0
NYN202507060,2025/07/06,NYC20,4,0,1,30,2,volpa001,R,pop-z001,R,sengh001,lemad001,11,2,0,2,volpa001,,,1,0
NYN202507180,2025/07/18,NYC20,2,1,1,15,2,nimmb001,L,lodon001,L,trevj001,mcnej002,10,1,0,1,nimmb001,,,1,0
NYN202507190,2025/07/19,NYC20,5,1,1,44,2,sotoj001,L,martn002,R,stept001,alonp001,01,2,3,-1,sotoj001,,,1,0
NYN202507200,2025/07/20,NYC20,5,1,1,38,2,batyb001,L,abboa001,L,stept001,acunl001,00,1,1,0,batyb001,,,1,0
NYN202507200,2025/07/20,NYC20,7,0,2,57,2,martn004,R,brazh001,R,torrl001,lux-g001,01,1,2,-1,martn004,,,0,0
NYN202507200,2025/07/20,NYC20,8,0,2,71,2,mclam001,R,diaze006,R,torrl001,delae003,11,1,2,-1,mclam001,,,1,0
NYN202507210,2025/07/21,NYC20,6,0,2,50,2,ohopl001,R,devec001,R,alvaf001,rengl001,10,4,2,2,ohopl001,,,1,0
NYN202507210,2025/07/21,NYC20,7,0,0,57,2,netoz001,R,devec001,R,alvaf001,schan001,10,4,2,2,netoz001,,,0,0
NYN202507210,2025/07/21,NYC20,7,1,1,69,2,lindf001,B,detmr001,L,ohopl001,sotoj001,11,3,5,-2,lindf001,,acunl001,1,0
NYN202507220,2025/07/22,NYC20,5,1,2,42,2,maurr002,B,hendk001,R,ohopl001,nimmb001,00,2,2,0,maurr002,,,1,0
NYN202507220,2025/07/22,NYC20,6,1,2,54,2,sotoj001,L,brogc001,R,ohopl001,vienm001,10,3,2,1,sotoj001,,,1,0
NYN202507220,2025/07/22,NYC20,8,1,1,80,2,mcnej002,L,fulmc001,R,ohopl001,batyb001,00,3,2,1,mcnej002,,,1,0
NYN202508010,2025/08/01,NYC20,8,1,2,74,2,sotoj001,L,buttj001,R,bailp001,maurr002,21,3,3,0,sotoj001,,,1,0
NYN202508010,2025/08/01,NYC20,10,0,1,97,2,smitd008,L,diaze006,R,torrl001,schmc003,12,4,3,1,smitd008,,,1,0
NYN202508020,2025/08/02,NYC20,4,1,1,38,2,mullc002,L,tengk001,R,kniza001,batyb001,21,3,4,-1,mullc002,,,1,0
NYN202508030,2025/08/03,NYC20,3,0,0,15,2,lee-j001,L,montf001,R,alvaf001,bailp001,10,0,1,-1,lee-j001,,,1,0
NYN202508040,2025/08/04,NYC20,5,1,0,35,2,mullc002,L,ceccs001,R,hedga001,maurr002,10,0,0,0,mullc002,,,1,0
NYN202508040,2025/08/04,NYC20,9,0,0,83,2,roccb001,B,diaze006,R,alvaf001,manzk001,11,5,5,0,roccb001,,,1,0
NYN202508050,2025/08/05,NYC20,1,1,2,9,2,sotoj001,L,allel003,L,naylb001,nimmb001,10,1,0,1,sotoj001,,,1,0
NYN202508120,2025/08/12,NYC20,3,0,0,20,2,profj001,B,holmc001,R,alvaf001,olsom001,32,1,3,-2,profj001,,,1,0
NYN202508130,2025/08/13,NYC20,3,0,1,26,2,profj001,B,peted003,L,alvaf001,olsom001,32,0,6,-6,profj001,,allen002,1,0
NYN202508140,2025/08/14,NYC20,2,0,0,10,2,harrm004,L,sengk001,R,torrl001,albio001,01,0,0,0,harrm004,,,1,0
NYN202508140,2025/08/14,NYC20,6,1,1,47,2,lindf001,B,eldeb001,R,baldd001,sotoj001,00,1,2,-1,lindf001,,,1,0
NYN202508140,2025/08/14,NYC20,6,1,2,50,2,sotoj001,L,eldeb001,R,baldd001,alonp001,21,2,2,0,sotoj001,lindf001,,1,0
NYN202508150,2025/08/15,NYC20,4,1,2,38,2,maurr002,B,castl003,R,ralec001,lindf001,10,3,4,-1,maurr002,,,1,0
NYN202508150,2025/08/15,NYC20,9,0,2,97,2,arozr001,R,montf001,R,alvaf001,ralec001,10,11,9,2,arozr001,,moord002,1,0
NYN202508160,2025/08/16,NYC20,6,0,2,46,2,ralec001,B,sotog003,L,alvaf001,suare001,02,0,1,-1,ralec001,,,1,0
NYN202508160,2025/08/16,NYC20,7,1,0,59,2,batyb001,L,fergc001,L,ralec001,lindf001,00,1,0,1,batyb001,,,1,0
NYN202508160,2025/08/16,NYC20,7,1,0,61,2,lindf001,B,fergc001,L,ralec001,sotoj001,02,1,0,1,lindf001,,batyb001,1,0
NYN202508170,2025/08/17,WIL02,1,1,0,5,2,lindf001,B,kirbg001,R,ralec001,sotoj001,01,0,0,0,lindf001,,,0,0
NYN202508170,2025/08/17,WIL02,8,1,1,83,2,sotoj001,L,kowaj001,R,ralec001,nimmb001,21,7,3,4,sotoj001,,,1,0
NYN202508250,2025/08/25,NYC20,5,1,1,48,2,sotoj001,L,sancc002,L,realj001,marts002,10,3,3,0,sotoj001,,,1,0
NYN202508260,2025/08/26,NYC20,2,1,0,15,2,taylt002,R,luzaj001,L,realj001,mcnej002,12,0,0,0,taylt002,,,0,0
NYN202508260,2025/08/26,NYC20,4,0,0,26,2,harpb003,L,manas001,L,torrl001,realj001,00,0,0,0,harpb003,,,0,0
NYN202508260,2025/08/26,NYC20,6,1,2,66,3,lindf001,B,bankt001,L,realj001,alonp001,00,5,3,2,,lindf001,,1,0
NYN202508260,2025/08/26,NYC20,8,0,1,85,2,stotb001,L,diaze006,R,torrl001,marsb002,00,5,5,0,stotb001,,,1,0
NYN202508260,2025/08/26,NYC20,8,0,2,87,3,stotb001,L,diaze006,R,torrl001,turnt001,00,5,5,0,,stotb001,,1,0
NYN202508270,2025/08/27,NYC20,3,1,0,21,2,sotoj001,L,walkt004,R,realj001,alonp001,00,2,0,2,sotoj001,,lindf001,1,0
NYN202508280,2025/08/28,NYC20,3,0,0,20,2,edwax001,B,holmc001,R,sengh001,marsj002,00,1,2,-1,edwax001,,,1,0
NYN202508290,2025/08/29,NYC20,1,1,0,5,2,lindf001,B,peree004,R,hickl001,sotoj001,00,0,0,0,lindf001,,,1,0
NYN202508300,2025/08/30,NYC20,2,1,2,24,2,mullc002,L,cabre003,R,ramia004,lindf001,01,1,5,-4,mullc002,,batyb001,1,0
NYN202508300,2025/08/30,NYC20,3,1,0,35,2,sotoj001,L,cabre003,R,ramia004,alonp001,00,2,8,-6,sotoj001,,,1,0
NYN202508300,2025/08/30,NYC20,3,1,2,41,2,batyb001,L,cabre003,R,ramia004,torrl001,01,5,8,-3,batyb001,,,1,0
NYN202508300,2025/08/30,NYC20,5,0,2,54,2,marsj002,L,devec001,R,torrl001,wiemj001,01,8,6,2,marsj002,,,1,0
NYN202508300,2025/08/30,NYC20,8,1,1,93,2,sotoj001,L,henrr001,R,ramia004,alonp001,22,8,9,-1,sotoj001,,,1,0
NYN202508300,2025/08/30,NYC20,9,0,1,101,3,ramia004,R,diaze006,R,sengh001,norbc001,00,9,8,1,hickl001,ramia004,,1,0
NYN202508310,2025/08/31,NYC20,3,1,2,24,2,lindf001,B,alcas001,R,ramia004,sotoj001,11,0,3,-3,lindf001,,,1,0
NYN202508310,2025/08/31,NYC20,6,1,2,52,3,sotoj001,L,alcas001,R,ramia004,alonp001,11,0,5,-5,nimmb001,sotoj001,,1,0
NYN202509130,2025/09/13,NYC20,9,0,2,96,2,langw001,R,diaze006,R,alvaf001,pedej001,00,3,2,1,langw001,,,1,0
NYN202509140,2025/09/14,NYC20,1,1,0,6,2,lindf001,B,latzj001,L,higak001,sotoj001,00,0,0,0,lindf001,,,1,0
NYN202509140,2025/09/14,NYC20,9,0,0,82,2,higak001,R,diaze006,R,alvaf001,freec003,00,2,2,0,higak001,,,1,0
NYN202509170,2025/09/17,NYC20,7,0,2,62,3,machm001,R,sotog003,L,alvaf001,iglej001,20,6,3,3,laurr001,machm001,,1,0
NYN202509170,2025/09/17,NYC20,7,1,1,70,2,mullc002,L,millm004,R,diaze005,sotoj001,01,4,6,-2,mullc002,,,1,0
NYN202509170,2025/09/17,NYC20,8,0,1,76,2,tatif002,R,helsr001,R,alvaf001,arral001,00,6,4,2,tatif002,,,0,0
NYN202509180,2025/09/18,NYC20,7,1,1,63,2,sotoj001,L,marir001,R,fermf002,nimmb001,01,6,1,5,sotoj001,,,1,0
NYN202509190,2025/09/19,NYC20,6,1,2,62,2,sotoj001,L,rutlj002,R,alfaj002,alonp001,20,8,6,2,sotoj001,,,1,0
NYN202509190,2025/09/19,NYC20,7,1,0,71,2,mcnej002,L,rutlj002,R,alfaj002,nimmb001,01,8,6,2,mcnej002,,,1,0
NYN202509200,2025/09/20,NYC20,9,0,2,83,2,crewd001,R,helsr001,R,alvaf001,nunen001,21,3,2,1,crewd001,,,0,0
NYN202509200,2025/09/20,NYC20,9,1,1,90,3,lindf001,B,ferrj002,L,adamr004,alonp001,00,3,3,0,sotoj001,lindf001,,1,1
NYN202509200,2025/09/20,NYC20,9,1,1,90,2,sotoj001,L,ferrj002,L,adamr004,alonp001,00,3,3,0,sotoj001,lindf001,,1,1
NYN202509210,2025/09/21,NYC20,1,1,1,6,2,sotoj001,L,irvij001,R,alfaj002,nimmb001,10,0,0,0,sotoj001,,,0,0
NYN202509210,2025/09/21,NYC20,4,0,2,33,2,housb001,R,holmc001,R,torrl001,nunen001,12,3,1,2,housb001,,hassr002,0,0
NYN202509210,2025/09/21,NYC20,5,0,2,40,3,younj004,R,holmc001,R,torrl001,crewd001,10,3,1,2,,younj004,,1,0
NYN202509210,2025/09/21,NYC20,8,0,0,71,2,crewd001,R,sotog003,L,torrl001,chapa002,11,3,2,1,crewd001,,,1,0
PHI202504020,2025/04/02,PHI13,5,1,0,37,2,rojaj003,R,freek001,L,goodh001,turnt001,12,2,0,2,rojaj003,,sosae001,1,0
PHI202504030,2025/04/03,PHI13,1,0,1,3,2,tovae001,R,walkt004,R,realj001,mcmar001,32,0,0,0,tovae001,,,0,0
PHI202504030,2025/04/03,PHI13,1,1,1,6,2,turnt001,R,senza001,R,stalj001,harpb003,12,0,0,0,turnt001,,,1,0
PHI202504030,2025/04/03,PHI13,6,1,1,50,2,realj001,R,peral001,L,stalj001,stotb001,01,1,0,1,realj001,,,1,0
PHI202504030,2025/04/03,PHI13,6,1,2,53,2,marsb002,L,peral001,L,stalj001,schwk001,10,1,0,1,marsb002,,realj001,0,0
PHI202504030,2025/04/03,PHI13,8,1,2,72,2,realj001,R,kinlt001,R,stalj001,stotb001,02,2,0,2,realj001,,,1,0
PHI202504040,2025/04/04,PHI13,1,1,1,6,3,turnt001,R,yamay001,R,smitw003,harpb003,10,0,0,0,,turnt001,,1,0
PHI202504040,2025/04/04,PHI13,2,0,1,11,2,hernt002,R,luzaj001,L,realj001,herne001,00,0,1,-1,hernt002,,,1,0
PHI202504040,2025/04/04,PHI13,6,0,2,42,2,pagea001,R,luzaj001,L,realj001,bettm001,20,0,1,-1,pagea001,,,0,0
PHI202504040,2025/04/04,PHI13,7,0,2,50,3,hernt002,R,luzaj001,L,realj001,herne001,11,0,1,-1,smitw003,hernt002,,1,0
PHI202504040,2025/04/04,PHI13,8,0,2,68,2,ohtas001,L,ruizj001,R,realj001,bettm001,11,0,3,-3,ohtas001,,rojam002,0,0
PHI202504040,2025/04/04,PHI13,9,0,0,74,2,bettm001,R,romaj004,R,realj001,edmat001,00,0,3,-3,bettm001,,,1,0
PHI202504040,2025/04/04,PHI13,9,0,1,80,2,smitw003,R,romaj004,R,realj001,muncm001,12,2,3,-1,smitw003,,,0,0
PHI202504050,2025/04/05,PHI13,1,1,0,7,2,turnt001,R,sasar001,R,barna001,harpb003,00,0,0,0,turnt001,,schwk001,1,0
PHI202504150,2025/04/15,PHI13,1,1,1,6,2,stotb001,L,verlj001,R,bailp001,harpb003,01,0,0,0,stotb001,,,1,0
PHI202504150,2025/04/15,PHI13,3,1,0,24,2,turnt001,R,verlj001,R,bailp001,harpb003,22,2,0,2,turnt001,,,0,0
PHI202504150,2025/04/15,PHI13,4,0,1,30,3,chapm001,R,luzaj001,L,realj001,schmc003,21,0,2,-2,florw001,chapm001,,1,1
PHI202504150,2025/04/15,PHI13,4,0,1,30,2,florw001,R,luzaj001,L,realj001,schmc003,21,0,2,-2,florw001,chapm001,,1,1
PHI202504150,2025/04/15,PHI13,6,1,2,57,2,bohma001,R,rodrr010,R,bailp001,marsb002,12,4,3,1,bohma001,,realj001,1,0
PHI202504160,2025/04/16,PHI13,2,0,1,21,2,yastm001,L,nolaa001,R,marcr001,lee-j001,10,4,2,2,yastm001,,,0,0
PHI202504170,2025/04/17,PHI13,2,1,1,22,2,turnt001,R,hickj002,R,huffs001,harpb003,00,5,1,4,turnt001,,,0,0
PHI202504170,2025/04/17,PHI13,4,1,2,36,2,rojaj003,R,hickj002,R,huffs001,stotb001,10,5,1,4,rojaj003,,,1,0
PHI202504190,2025/04/19,PHI13,1,1,1,7,2,stotb001,L,quanc001,R,hickl001,harpb003,01,0,0,0,stotb001,,,1,0
PHI202504190,2025/04/19,PHI13,3,1,1,26,3,turnt001,R,quanc001,R,hickl001,schwk001,21,1,0,1,harpb003,turnt001,,1,1
PHI202504190,2025/04/19,PHI13,3,1,1,26,2,harpb003,L,quanc001,R,hickl001,schwk001,21,1,0,1,harpb003,turnt001,,1,1
PHI202504190,2025/04/19,PHI13,3,1,2,29,2,schwk001,L,quanc001,R,hickl001,keplm001,22,2,0,2,schwk001,,harpb003,1,0
PHI202504190,2025/04/19,PHI13,5,1,1,54,2,rojaj003,R,montp001,L,hickl001,stotb001,11,8,1,7,rojaj003,,,1,0
PHI202504200,2025/04/20,PHI13,1,0,2,4,2,norbc001,R,luzaj001,L,marcr001,lopeo001,00,0,0,0,norbc001,,,1,0
PHI202504200,2025/04/20,PHI13,1,1,0,8,2,stotb001,L,gillc003,R,branr002,turnt001,02,0,0,0,stotb001,,,1,0
PHI202504200,2025/04/20,PHI13,1,1,0,10,2,turnt001,R,gillc003,R,branr002,harpb003,00,0,0,0,turnt001,,stotb001,1,0
PHI202504200,2025/04/20,PHI13,4,0,1,34,2,stowk001,L,luzaj001,L,marcr001,sanoj001,20,1,3,-2,stowk001,,,0,0
PHI202504200,2025/04/20,PHI13,4,1,2,41,3,rojaj003,R,gillc003,R,branr002,turnt001,01,4,1,3,marcr001,rojaj003,,0,0
PHI202504200,2025/04/20,PHI13,10,0,2,100,2,myerd001,R,stram001,L,marcr001,sanoj001,22,6,5,1,myerd001,,,1,0
PHI202504290,2025/04/29,PHI13,9,1,1,94,2,stotb001,L,finnk001,R,ruizk001,rojaj003,12,5,6,-1,stotb001,,bohma001,1,0
PHI202504300,2025/04/30,PHI13,4,1,2,37,2,stotb001,L,irvij001,R,ruizk001,turnt001,02,4,1,3,stotb001,,rojaj003,1,0
PHI202504300,2025/04/30,PHI13,8,1,2,74,2,rojaj003,R,salae001,R,ruizk001,stotb001,00,7,2,5,rojaj003,,,1,0
PHI202505010,2025/05/01,PHI13,6,0,1,43,2,garcl006,L,walkt004,R,marcr001,bellj005,10,3,1,2,garcl006,,,1,0
PHI202505010,2025/05/01,PHI13,6,0,2,48,H,garcl006,L,kerko001,R,marcr001,tenaj001,22,3,1,2,crewd001,,garcl006,1,1
PHI202505010,2025/05/01,PHI13,6,0,2,48,2,crewd001,R,kerko001,R,marcr001,tenaj001,22,3,1,2,crewd001,,garcl006,1,1
PHI202505020,2025/05/02,PHI13,3,0,2,23,2,naylj001,L,luzaj001,L,realj001,moreg001,21,0,1,-1,naylj001,,gricr001,1,0
