runner_id,pitcher_id,catcher_id,target_base,steal_of_second,inning,late_inning,outs,balls,strikes,score_diff,close_game,runner_bats_lhb,runner_prior_sr,runner_prior_att,pitcher_prior_sr_allowed,catcher_prior_cs_rate,success
carrc005,grovm001,smitw003,2,1,5,0,0,0,1,4,0,1,0.9198,48,0.7679,0.2055,1
realj001,stris002,murps001,2,1,2,0,1,1,1,0,1,0,0.8611,4,0.8375,0.1944,0
albio001,suarr001,realj001,2,1,2,0,1,0,2,0,1,0,0.85,10,0.8125,0.2195,0
stotb001,stris002,murps001,2,1,4,0,2,0,1,1,1,1,0.9342,14,0.7976,0.2055,1
marsb002,stris002,murps001,2,1,5,0,2,1,2,1,1,1,0.7188,3,0.8068,0.2027,1
turnt001,minta001,murps001,2,1,8,1,1,0,0,2,0,0,0.8676,12,0.8676,0.2,1
turnt001,minta001,murps001,3,0,8,1,1,2,0,2,0,0,0.875,13,0.875,0.1974,1
harpb003,johnp001,murps001,2,1,8,1,1,0,2,2,0,1,0.75,8,0.75,0.1948,1
castn001,yatek001,darnt001,2,1,5,0,1,0,2,3,0,0,0.5938,3,0.7763,0.1429,1
pachc001,yatek001,darnt001,2,1,5,0,2,0,2,4,0,0,0.6786,2,0.7875,0.1404,1
acunr001,hoffj003,realj001,3,0,8,1,2,1,2,-1,1,0,0.8345,69,0.75,0.2381,1
acunr001,nolaa001,realj001,2,1,5,0,2,2,1,-5,0,0,0.8367,70,0.8269,0.2326,1
walkc002,burnc002,contw002,2,1,2,0,1,0,2,-1,1,0,0.9219,11,0.8864,0.1714,1
carrc005,payaj001,contw002,2,1,7,1,1,3,2,1,1,1,0.9213,49,0.675,0.169,0
perdg001,willd004,contw002,3,0,9,1,1,0,0,1,1,0,0.7614,17,0.8864,0.1806,0
phamt001,willd004,contw002,2,1,9,1,2,1,2,1,1,0,0.8229,19,0.8125,0.1918,1
yelic001,gallz001,moreg001,2,1,1,0,0,3,2,0,1,1,0.8839,23,0.5658,0.3443,1
turnt001,puk-a001,fortn001,2,1,5,0,1,2,0,3,0,0,0.8816,14,0.8393,0.1333,1
turnt001,brazh001,fortn001,2,1,7,1,2,1,2,2,0,0,0.8875,15,0.9167,0.1316,1
bertj001,nolaa001,realj001,3,0,3,0,1,3,2,0,1,0,0.6912,12,0.8393,0.2273,0
estrt001,coleg001,trevj001,2,1,2,0,2,1,1,-1,1,0,0.7083,13,0.625,0.1875,1
volpa001,webbl001,perer003,2,1,3,0,0,0,2,1,1,0,0.7955,6,0.9167,0.2,1
torrg001,brebj001,perer003,2,1,7,1,0,2,2,3,0,0,0.7955,6,0.75,0.1667,1
wadel001,schmc002,trevj001,2,1,1,0,1,1,2,0,1,1,0.7917,1,0.6389,0.1765,1
volpa001,cobba001,perer003,2,1,2,0,2,0,1,1,1,0,0.8125,7,0.8269,0.1429,1
crawb001,cordj001,trevj001,2,1,9,1,2,0,0,3,0,1,0.75,0,0.7917,0.1667,1
rizza001,strir001,sabob001,2,1,5,0,1,1,0,4,0,1,0.7917,1,0.75,0.0952,0
volpa001,hjels001,sabob001,3,0,7,1,1,1,2,4,0,0,0.8269,8,0.7917,0.1364,1
torrg001,hjels001,sabob001,2,1,7,1,1,1,2,4,0,0,0.8125,7,0.8214,0.1304,1
torrg001,walkt004,realj001,2,1,1,0,2,2,2,2,0,0,0.8269,8,0.575,0.2444,1
turnt001,abrea001,higak001,2,1,7,1,1,0,0,4,0,0,0.8929,16,0.8214,0.2692,1
judga001,nolaa001,realj001,2,1,1,0,2,0,2,0,1,0,0.6786,2,0.7833,0.2391,1
torrg001,nolaa001,realj001,2,1,1,0,2,1,2,1,1,0,0.8393,9,0.7969,0.234,0
torrg001,nolaa001,realj001,2,1,6,0,2,0,0,2,0,0,0.7833,10,0.75,0.25,1
torrg001,domis001,realj001,3,0,8,1,0,0,0,2,0,0,0.7969,11,0.7917,0.2449,1
cabro002,varll001,jeffr002,2,1,4,0,2,0,0,2,0,0,0.8438,3,0.625,0.2692,1
volpa001,mahlt001,vazqc001,2,1,5,0,0,1,0,3,0,0,0.8393,9,0.6786,0.254,1
volpa001,alcaj001,vazqc001,2,1,8,1,2,0,0,5,0,0,0.85,10,0.7917,0.25,1
volpa001,alcaj001,vazqc001,3,0,8,1,2,1,0,5,0,0,0.8594,11,0.8214,0.2462,1
volpa001,lopep002,vazqc001,2,1,5,0,2,0,2,1,1,0,0.8676,12,0.6458,0.2424,1
torrg001,pagae001,vazqc001,2,1,8,1,1,3,2,2,0,0,0.8088,12,0.75,0.2388,0
ohtas001,marir001,higak001,2,1,5,0,1,1,0,2,0,1,0.7812,19,0.775,0.2593,1
volpa001,canng001,thaim001,3,0,3,0,1,3,2,2,0,0,0.875,13,0.7917,0.2051,1
cabro002,moorm003,ohopl001,2,1,9,1,1,1,2,0,1,0,0.8611,4,0.8611,0.1852,1
kinei001,davit005,ohopl001,2,1,6,0,2,1,2,3,0,0,0.7045,6,0.8958,0.1786,1
torrg001,kikuy001,jansd001,2,1,3,0,2,2,2,-1,1,0,0.7639,13,0.8864,0.0909,0
cabro002,manoa001,kirka001,3,0,3,0,1,3,1,0,1,0,0.875,5,0.75,0.2727,1
perao002,manoa001,kirka001,2,1,3,0,1,0,2,0,1,0,0.7917,1,0.775,0.2609,1
sprig001,coleg001,trevj001,2,1,5,0,2,2,2,0,1,0,0.7292,7,0.6786,0.1579,0
varsd001,marir001,trevj001,2,1,6,0,2,1,0,0,1,1,0.7955,6,0.7955,0.2,1
kinei001,gausk001,jansd001,2,1,3,0,2,0,0,0,1,0,0.7292,7,0.8125,0.1304,1
kwans001,coleg001,trevj001,2,1,1,0,1,1,0,0,1,1,0.8523,17,0.5938,0.1905,1
rizza001,karij001,zunim001,2,1,6,0,1,1,2,0,1,1,0.6786,2,0.9375,0.1892,0
volpa001,morge001,zunim001,2,1,8,1,1,0,0,1,1,0,0.8816,14,0.75,0.2105,1
volpa001,morge001,zunim001,3,0,8,1,2,0,0,1,1,0,0.8875,15,0.7679,0.2051,1
rosaa003,marir001,higak001,2,1,8,1,1,0,1,0,1,0,0.8194,13,0.8125,0.25,1
kinei001,biebs001,gallc001,2,1,8,1,0,0,0,0,1,0,0.75,8,0.6324,0.2449,1
rizza001,clase001,zunim001,2,1,9,1,0,1,0,-1,1,1,0.5938,3,0.875,0.2,1
ruize001,marir001,trevj001,2,1,7,1,0,0,0,-3,0,0,0.8917,25,0.8269,0.1818,1
badeh001,rucid001,langs001,2,1,5,0,1,2,1,5,0,0,0.8269,8,0.75,0.2647,0
franw002,germd001,trevj001,2,1,1,0,1,2,2,0,1,0,0.7344,11,0.775,0.1739,1
volpa001,thomr007,mejif001,2,1,6,0,0,0,0,-2,0,0,0.8929,16,0.75,0.1818,1
volpa001,thomr007,mejif001,3,0,6,0,2,1,1,-2,0,0,0.8977,17,0.775,0.1667,1
lemad001,efliz001,bethc001,2,1,2,0,1,3,2,-1,1,0,0.6786,2,0.675,0.2222,0
lowej002,schmc002,trevj001,2,1,4,0,0,1,0,-1,1,1,0.9107,9,0.675,0.1667,0
badeh001,efliz001,bethc001,2,1,6,0,2,2,1,-4,0,0,0.7679,9,0.6136,0.25,1
wallt003,abrea001,trevj001,2,1,7,1,2,0,0,4,0,0,0.875,5,0.8438,0.2,1
badeh001,gibsk002,rutsa001,2,1,4,0,2,2,1,0,1,0,0.7833,10,0.625,0.2286,1
hendg002,ramin003,rortb001,2,1,6,0,1,1,2,1,1,1,0.6912,12,0.75,0.3333,1
dixob001,weber001,higak001,2,1,8,1,1,3,2,3,0,0,0.75,0,0.75,0.2414,1
bogax001,weber001,higak001,3,0,9,1,2,0,2,4,0,0,0.775,5,0.7917,0.2333,1
odorr001,weber001,higak001,2,1,9,1,2,0,2,4,0,1,0.75,0,0.8214,0.2258,1
badeh001,wachm001,sullb001,2,1,4,0,2,1,2,0,1,0,0.7969,11,0.75,0.2857,0
grist001,peraw002,higak001,2,1,9,1,1,1,2,0,1,1,0.8125,7,0.75,0.2188,0
kim-h002,coleg001,higak001,2,1,2,0,1,1,0,0,1,0,0.9375,15,0.6389,0.2424,1
badeh001,darvy001,nolaa002,2,1,3,0,2,0,1,2,0,0,0.75,12,0.8214,0.2222,1
azocj001,cordj001,higak001,2,1,7,1,1,0,1,-2,0,0,0.8214,2,0.8214,0.2353,1
kinei001,honeb001,sullb001,2,1,8,1,2,1,2,3,0,0,0.7679,9,0.7917,0.375,1
volpa001,gioll001,zavas001,2,1,4,0,2,0,0,-1,1,0,0.9022,18,0.7344,0.1316,1
robel002,sevel001,higak001,2,1,1,0,2,1,1,0,1,0,0.8068,17,0.875,0.2286,1
gonzr003,cordj001,higak001,2,1,6,0,0,1,2,-1,1,0,0.8214,2,0.8438,0.2222,1
gonzr003,cordj001,higak001,3,0,6,0,1,0,0,-1,1,0,0.8438,3,0.8611,0.2162,1
kinei001,whitg002,wongc001,2,1,2,0,0,2,1,0,1,0,0.7833,10,0.7292,0.1972,0
kinei001,whitg002,wongc001,2,1,7,1,1,2,2,-2,0,0,0.7344,11,0.6731,0.2083,1
turnj001,germd001,higak001,2,1,3,0,2,0,1,0,1,0,0.7188,3,0.7955,0.2105,1
duvaa001,germd001,higak001,2,1,6,0,1,1,0,0,1,0,0.8214,2,0.8125,0.2051,1
rizza001,bellb002,mcgur002,3,0,6,0,2,2,0,1,1,1,0.6389,4,0.8269,0.1538,0
badeh001,kirbg001,ralec001,2,1,2,0,0,1,1,1,1,0,0.7639,13,0.7292,0.2703,1
rodrj007,britj003,higak001,2,1,1,0,1,0,1,0,1,0,0.7981,21,0.7188,0.2,1
kinei001,dunnd001,garvm001,2,1,5,0,1,1,1,0,1,0,0.75,12,0.7188,0.1667,0
seagc001,peraw002,trevj001,2,1,7,1,1,0,1,0,1,1,0.7917,1,0.625,0.1923,0
tavel001,coleg001,trevj001,3,0,2,0,1,0,0,3,0,0,0.7955,6,0.675,0.2222,1
ohear001,vasqr001,higak001,2,1,1,0,2,1,2,0,1,1,0.7188,3,0.75,0.1951,1
bellc002,marir001,higak001,2,1,7,1,0,1,1,2,0,1,0.7812,19,0.8393,0.1905,1
hoern001,marir001,higak001,2,1,7,1,2,0,0,3,0,0,0.8641,41,0.85,0.186,0
volpa001,smyld001,gomey001,2,1,4,0,2,0,0,3,0,0,0.9062,19,0.7976,0.2651,0
badeh001,hendk001,barnt001,2,1,3,0,2,0,1,1,1,0,0.7763,14,0.9062,0.1667,1
torrg001,hendk001,barnt001,2,1,5,0,0,1,1,0,1,0,0.7237,14,0.91,0.1613,1
wisdp001,germd001,higak001,2,1,6,0,0,0,2,0,1,0,0.6786,2,0.8269,0.2045,1
younj003,ramin003,higak001,2,1,9,1,0,0,0,2,0,1,0.7917,1,0.7917,0.2,1
wated001,holmc001,higak001,2,1,9,1,1,0,0,-1,1,0,0.75,16,0.75,0.1957,1
volpa001,singb001,peres002,3,0,3,0,0,1,2,0,1,0,0.87,20,0.75,0.1579,1
mckib001,cox-a001,peres002,2,1,8,1,0,1,2,1,1,1,0.75,0,0.7188,0.1552,1
badeh001,coled003,peres002,2,1,8,1,2,1,0,3,0,0,0.7875,15,0.8214,0.1525,1
wittb002,sevel001,higak001,2,1,3,0,2,0,0,-4,0,0,0.7361,49,0.8864,0.1915,1
wittb002,sevel001,higak001,2,1,6,0,0,0,1,-4,0,0,0.7409,50,0.8958,0.1875,0
bauej001,clart003,fermf002,2,1,7,1,1,0,0,2,0,1,0.6389,4,0.625,0.28,0
lindf001,germd001,higak001,3,0,3,0,2,3,2,1,1,0,0.7969,11,0.8393,0.2041,1
volpa001,verlj001,alvaf001,2,1,5,0,1,1,2,-4,0,0,0.875,21,0.7188,0.1538,1
lindf001,marir001,rortb001,2,1,9,1,1,2,0,4,0,0,0.8088,12,0.7969,0.2857,1
sirij001,britj003,rortb001,2,1,2,0,2,2,0,2,0,0,0.8214,2,0.75,0.25,0
ralel001,germd001,rortb001,2,1,6,0,2,0,2,4,0,1,0.7917,1,0.85,0.3333,1
volpa001,ramie004,pintr003,2,1,6,0,2,0,1,3,0,0,0.8796,22,0.7917,0.0625,0
stanm004,kellk004,pintr003,2,1,7,1,2,1,2,4,0,0,0.75,0,0.625,0.1176,1
torrg001,kellk004,pintr003,H,0,7,1,2,1,2,4,0,0,0.7375,15,0.6786,0.1111,1
volpa001,diekj001,pintr003,2,1,8,1,2,1,1,5,0,0,0.8482,23,0.75,0.1053,1
altuj001,schmc002,rortb001,2,1,5,0,2,0,0,-1,1,0,0.8289,14,0.6136,0.3,1
badeh001,gravk001,maldm001,2,1,6,0,2,0,0,0,1,0,0.7976,16,0.75,0.1333,1
tuckk001,sevel001,higak001,2,1,1,0,2,1,0,0,1,1,0.8712,28,0.8269,0.2,1
tuckk001,abrea001,higak001,2,1,5,0,1,1,0,4,0,1,0.875,29,0.8611,0.1961,1
altuj001,cortn001,rortb001,2,1,1,0,2,1,2,0,1,0,0.8375,15,0.75,0.2727,1
mccoc001,hamii001,rortb001,2,1,5,0,1,2,0,0,1,0,0.8229,19,0.8214,0.25,0
stanm004,gravk001,maldm001,2,1,8,1,0,3,1,2,0,0,0.7917,1,0.775,0.1319,1
tuckk001,rodoc001,higak001,2,1,2,0,2,1,1,-1,1,1,0.8786,30,0.7917,0.1923,1
altuj001,rodoc001,higak001,3,0,3,0,1,0,1,2,0,0,0.8452,16,0.8214,0.1887,1
reyep001,coleg001,rortb001,2,1,4,0,0,0,1,4,0,0,0.7292,7,0.7045,0.3077,1
duraj001,schmc002,higak001,2,1,2,0,1,0,2,1,1,1,0.91,20,0.6458,0.1852,1
bauej001,piven001,mcgur002,2,1,6,0,2,0,0,0,1,1,0.575,5,0.7679,0.175,1
reyep001,holmc001,rortb001,2,1,9,1,0,0,1,0,1,0,0.75,8,0.7917,0.2857,1
volpa001,grayj004,adamr004,2,1,4,0,1,0,0,0,1,0,0.8534,24,0.7955,0.25,0
badeh001,gorem001,ruizk001,2,1,2,0,0,1,1,1,1,0,0.8068,17,0.8214,0.1,1
badeh001,garcr008,ruizk001,2,1,5,0,2,0,2,6,0,0,0.8152,18,0.625,0.098,1
perao002,corbp001,adamr004,2,1,2,0,2,1,1,1,1,0,0.8214,2,0.85,0.3333,0
torrg001,whitb002,rogej004,3,0,8,1,1,1,0,4,0,0,0.75,16,0.9038,0.1667,0
perao002,langa001,kellc002,2,1,8,1,0,0,0,1,1,0,0.7188,3,0.8269,0.225,0
carpk001,rodoc001,higak001,2,1,4,0,1,0,0,3,0,1,0.875,5,0.8438,0.1818,1
turab002,britj003,wella002,2,1,5,0,0,0,0,0,1,1,0.8194,13,0.675,0.25,1
domij003,uriba001,contw002,2,1,6,0,1,0,0,0,1,0,0.75,0,0.8214,0.1892,1
contw002,loaij001,wella002,2,1,7,1,1,2,1,1,1,0,0.75,4,0.75,0.2308,1
turab002,weisg001,wella002,2,1,8,1,0,0,0,3,0,1,0.8289,14,0.7188,0.2143,1
turab002,kroom002,wella002,3,0,9,1,0,2,0,3,0,1,0.8375,15,0.75,0.2,1
taylt002,kroom002,wella002,2,1,9,1,0,2,0,3,0,0,0.8611,4,0.7917,0.1875,1
kinei001,burnc002,carav001,2,1,5,0,1,0,0,0,1,0,0.7083,13,0.8958,0.1489,1
merrw001,kingm002,wella002,2,1,7,1,1,1,0,1,1,0,0.5833,10,0.575,0.1765,1
lemad001,pearn001,kirka001,2,1,7,1,1,0,0,4,0,0,0.5938,3,0.7917,0.25,1
lawlj001,rodoc001,wella002,2,1,5,0,1,1,1,2,0,0,0.7917,1,0.8611,0.1667,0
flore001,kellm002,moreg001,2,1,3,0,1,0,2,-2,0,1,0.7917,1,0.7024,0.3387,1
walkc002,weisg001,wella002,2,1,5,0,2,0,1,0,1,0,0.9265,12,0.75,0.2105,1
carrc005,ramin003,wella002,2,1,7,1,1,0,1,0,1,1,0.9045,50,0.8214,0.2,1
nimmb001,cabre003,fortn001,2,1,1,0,1,1,1,0,1,1,0.6786,2,0.7679,0.1299,1
lindf001,barnm001,fortn001,2,1,6,0,2,0,0,4,0,0,0.8194,13,0.8611,0.1282,1
chisj001,carrc003,alvaf001,2,1,1,0,0,3,2,0,1,1,0.87,20,0.875,0.15,1
chisj001,carrc003,alvaf001,3,0,1,0,1,2,0,0,1,1,0.875,21,0.8864,0.1463,1
marts002,garrb001,fortn001,3,0,1,0,1,1,1,-3,0,0,0.7833,10,0.7875,0.1266,1
bertj001,carrc003,alvaf001,2,1,5,0,1,1,0,2,0,0,0.6528,13,0.8958,0.1429,1
sancj003,nogos001,alvaf001,2,1,6,0,2,2,1,4,0,1,0.8214,2,0.75,0.1395,1
seguj002,nogos001,alvaf001,2,1,8,1,2,0,0,5,0,0,0.7292,7,0.7917,0.1364,1
nimmb001,darvy001,nolaa002,2,1,3,0,2,0,0,0,1,1,0.7188,3,0.8438,0.2105,1
bogax001,ottaa001,nidot001,2,1,9,1,0,1,0,-5,0,0,0.7955,6,0.875,0.1429,1
kim-h002,reyed002,alvaf001,2,1,6,0,2,1,0,1,1,0,0.9405,16,0.75,0.1333,1
escoe001,wilss002,campl002,2,1,8,1,0,0,1,-1,1,0,0.75,0,0.7917,0.0714,1
phamt001,snelb001,nolaa002,2,1,2,0,2,1,2,-2,0,0,0.83,20,0.8611,0.2,1
canhm001,snelb001,nolaa002,2,1,3,0,1,2,1,0,1,0,0.8611,4,0.875,0.1905,1
mcnej002,snelb001,nolaa002,2,1,6,0,0,0,0,1,1,1,0.875,5,0.8864,0.1818,1
roblv001,yacaj001,alvaf001,2,1,7,1,2,0,0,5,0,0,0.7188,3,0.75,0.1304,1
roblv001,brigj002,nidot001,2,1,6,0,2,1,2,1,1,0,0.75,4,0.625,0.125,1
roblv001,ottaa001,alvaf001,3,0,8,1,2,1,1,2,0,0,0.775,5,0.8864,0.1277,1
marts002,thomm005,ruizk001,2,1,8,1,0,1,1,-1,1,0,0.7969,11,0.75,0.0962,1
mcnej002,friem001,murps001,2,1,2,0,1,2,1,0,1,1,0.8864,6,0.6389,0.1923,1
lindf001,stris002,murps001,2,1,1,0,1,2,1,-2,0,0,0.8289,14,0.8152,0.1899,1
marts002,stris002,murps001,2,1,3,0,0,1,1,-5,0,0,0.8088,12,0.8229,0.1875,1
lindf001,mortc002,tromc001,2,1,5,0,2,1,0,2,0,0,0.8375,15,0.875,0.2222,1
gricr001,ottaa001,nidot001,2,1,9,1,0,0,0,-1,1,0,0.5357,2,0.8958,0.1111,1
doylb001,huntt002,alvaf001,2,1,7,1,2,0,0,6,0,0,0.7845,24,0.75,0.125,1
sirij001,smitd009,alvaf001,2,1,8,1,1,2,0,4,0,0,0.7188,3,0.6786,0.1224,1
franw002,sengk001,alvaf001,2,1,1,0,1,0,0,0,1,0,0.75,12,0.7955,0.12,1
franw002,sengk001,alvaf001,2,1,6,0,0,0,0,1,1,0,0.7639,13,0.8125,0.1176,1
lowej002,brigj002,alvaf001,2,1,7,1,2,0,0,2,0,1,0.85,10,0.6786,0.1154,1
arozr001,ottaa001,alvaf001,2,1,8,1,0,0,1,0,1,0,0.6731,8,0.9038,0.1132,1
wallt003,ottaa001,alvaf001,3,0,8,1,2,0,0,2,0,0,0.8864,6,0.9107,0.1111,1
ralel001,ottaa001,alvaf001,2,1,8,1,2,0,0,2,0,1,0.8214,2,0.9167,0.1091,1
wallt003,robed002,alvaf001,3,0,10,1,0,0,2,0,1,0,0.8958,7,0.8611,0.1071,1
ramih004,megit002,perem005,2,1,6,0,2,1,1,0,1,0,0.6786,2,0.875,0.2,0
brenw002,carrc003,alvaf001,2,1,5,0,0,0,2,4,0,1,0.7375,15,0.9038,0.1053,1
vienm001,clase001,gallc001,2,1,10,1,1,1,1,-1,1,0,0.75,0,0.8864,0.24,1
marts002,bibet001,zunim001,2,1,2,0,1,2,2,0,1,0,0.8194,13,0.8269,0.1951,1
voged001,stept002,naylb001,2,1,8,1,0,1,2,1,1,1,0.7917,1,0.85,0.129,1
marts002,suarr001,realj001,2,1,2,0,2,0,0,0,1,0,0.8289,14,0.75,0.24,1
realj001,ottaa001,alvaf001,2,1,8,1,0,0,1,-2,0,0,0.775,5,0.9219,0.1034,0
turnt001,schem001,alvaf001,3,0,1,0,1,1,2,0,1,0,0.8977,17,0.8438,0.1186,1
harpb003,schem001,alvaf001,2,1,1,0,1,1,2,0,1,1,0.7679,9,0.8611,0.1167,1
marts002,walkt004,stubg001,2,1,4,0,1,1,0,-1,1,0,0.8375,15,0.6136,0.1667,1
canhm001,bassc001,kirka001,2,1,3,0,0,1,1,-1,1,0,0.875,5,0.75,0.24,1
marts002,bassc001,kirka001,2,1,7,1,2,1,0,-1,1,0,0.8452,16,0.775,0.2308,1
guerv002,megit002,nidot001,2,1,1,0,1,2,1,0,1,0,0.7917,1,0.7955,0.1,1
varsd001,megit002,nidot001,2,1,2,0,0,0,1,0,1,1,0.8125,7,0.8125,0.0909,0
varsd001,robed002,nidot001,2,1,8,1,2,2,1,0,1,1,0.75,8,0.875,0.1667,1
alonp001,pearn001,kirka001,2,1,8,1,1,1,1,0,1,0,0.7917,1,0.8214,0.2222,1
sprig001,robed002,nidot001,2,1,9,1,1,1,2,0,1,0,0.6731,8,0.8864,0.1538,1
merrw001,leond003,alvaf001,3,0,6,0,2,0,0,2,0,0,0.6094,11,0.8438,0.1148,1
biggc002,leond003,alvaf001,2,1,6,0,2,0,0,2,0,1,0.75,0,0.8611,0.1129,1
marts002,sevel001,higak001,2,1,3,0,0,0,0,3,0,0,0.8523,17,0.8393,0.1786,1
kinei001,raleb001,alvaf001,2,1,7,1,2,1,1,1,1,0,0.7237,14,0.75,0.1111,1
kinei001,raleb001,alvaf001,H,0,7,1,2,2,1,1,1,0,0.7375,15,0.7917,0.1094,1
walkj003,megit002,narvo001,3,0,5,0,1,0,2,-4,0,0,0.7917,1,0.75,0.15,0
edmat001,raleb001,alvaf001,2,1,9,1,1,1,0,1,1,0,0.675,5,0.8214,0.1077,1
lindf001,strac001,kniza001,2,1,5,0,1,1,2,-2,0,0,0.8452,16,0.6786,0.1053,1
edmat001,leond003,alvaf001,2,1,6,0,2,2,2,0,1,0,0.7045,6,0.875,0.1061,1
escoe001,palla001,kniza001,2,1,6,0,1,2,1,0,1,0,0.7917,1,0.8125,0.1,1
walkj003,ottaa001,alvaf001,2,1,9,1,2,0,1,1,1,0,0.6786,2,0.8676,0.1045,1
marts002,rea-c001,contw002,2,1,4,0,0,1,0,0,1,0,0.8587,18,0.8523,0.1867,1
contw002,verlj001,alvaf001,2,1,5,0,2,1,2,-1,1,0,0.775,5,0.75,0.1029,1
alonp001,tehej001,contw002,2,1,6,0,1,0,1,4,0,0,0.8214,2,0.7344,0.1842,1
wiemj001,smitd009,narvo001,2,1,7,1,1,0,1,-7,0,0,0.7679,9,0.7188,0.1905,0
yelic001,ottaa001,alvaf001,2,1,8,1,2,1,1,3,0,1,0.8879,24,0.875,0.1014,1
phamt001,payaj001,contw002,2,1,8,1,2,2,0,-3,0,0,0.8365,21,0.6136,0.1818,1
canhm001,willd004,carav001,3,0,9,1,1,1,1,-1,1,0,0.8864,6,0.8269,0.1458,1
sabob001,robed002,narvo001,2,1,8,1,2,2,1,1,1,1,0.625,1,0.8958,0.2273,1
guill001,dovac001,bailp001,2,1,9,1,1,0,1,-1,1,1,0.75,0,0.7955,0.2,0
johnb005,peted003,alvaf001,3,0,3,0,1,0,0,0,1,0,0.75,0,0.5938,0.1,1
estrt001,peted003,alvaf001,2,1,3,0,2,0,0,1,1,0,0.7237,14,0.6389,0.0986,0
canhm001,roget002,bailp001,3,0,7,1,2,0,0,2,0,0,0.8958,7,0.6786,0.2258,1
batyb001,roget002,bailp001,2,1,7,1,2,0,0,2,0,1,0.7917,1,0.7188,0.2188,1
outmj002,verlj001,alvaf001,2,1,2,0,2,1,1,0,1,1,0.875,13,0.775,0.1111,0
marts002,millb005,barna001,2,1,5,0,0,3,2,0,1,0,0.8646,19,0.8594,0.1091,1
canhm001,bickp001,barna001,2,1,7,1,2,0,2,1,1,0,0.9038,8,0.8438,0.1071,1
voged001,phile001,smitw003,2,1,9,1,1,3,2,0,1,1,0.8214,2,0.75,0.2027,1
robel002,carrc003,alvaf001,2,1,3,0,1,0,2,-4,0,0,0.8152,18,0.9107,0.1233,1
phamt001,gioll001,zavas001,2,1,4,0,2,1,0,5,0,0,0.8426,22,0.75,0.1282,1
benia002,robed002,alvaf001,2,1,9,1,2,1,0,-1,1,1,0.7833,10,0.9038,0.1216,1
benia002,verlj001,alvaf001,2,1,4,0,1,0,2,-1,1,1,0.7969,11,0.7045,0.12,1
robel002,smitd009,narvo001,2,1,6,0,0,0,0,1,1,0,0.8229,19,0.6389,0.2174,1
lindf001,bumma001,grany001,2,1,6,0,2,0,0,-5,0,0,0.8523,17,0.8875,0.1667,1
calla002,sengk001,narvo001,2,1,5,0,2,0,0,0,1,0,0.675,5,0.8269,0.2083,0
nimmb001,grayj004,ruizk001,2,1,5,0,1,3,2,0,1,1,0.75,4,0.7292,0.0943,0
abrac001,sengk001,narvo001,2,1,6,0,1,1,1,0,1,1,0.8676,12,0.7679,0.24,1
vargi001,schem001,alvaf001,2,1,5,0,1,1,1,0,1,0,0.75,0,0.875,0.1184,0
garcl006,carrc003,alvaf001,2,1,3,0,1,1,2,4,0,1,0.7188,3,0.9167,0.1299,1
candj002,verlj001,narvo001,2,1,1,0,0,0,2,0,1,0,0.7045,6,0.7292,0.2308,1
abrac001,verlj001,narvo001,H,0,1,0,0,0,2,0,1,1,0.875,13,0.75,0.2222,1
abrac001,verlj001,narvo001,2,1,3,0,1,1,1,0,1,1,0.8816,14,0.7679,0.2143,1
abrac001,ottaa001,narvo001,2,1,8,1,1,0,1,-3,0,1,0.8875,15,0.8816,0.2069,1
hoern001,walkj004,narvo001,2,1,8,1,2,0,0,1,1,0,0.8457,42,0.75,0.2,1
alonp001,hendk001,amaym001,2,1,2,0,1,1,0,-2,0,0,0.8438,3,0.9135,0.1212,1
orter001,hendk001,amaym001,2,1,3,0,1,0,1,-2,0,1,0.75,0,0.9167,0.1176,1
orter001,mortc002,darnt001,2,1,4,0,1,0,1,-3,0,1,0.7917,1,0.8816,0.1379,1
acunr001,reyed002,narvo001,2,1,1,0,0,1,0,0,1,0,0.8388,71,0.7917,0.1935,1
albio001,reyed002,narvo001,2,1,4,0,2,0,1,5,0,0,0.7969,11,0.8214,0.1875,1
harrm004,garrr001,narvo001,2,1,5,0,2,0,2,5,0,1,0.8375,15,0.8214,0.1818,1
lindf001,stris002,darnt001,2,1,1,0,1,0,2,0,1,0,0.8587,18,0.83,0.1356,1
albio001,quinj001,alvaf001,2,1,4,0,1,2,2,0,1,0,0.8088,12,0.75,0.1282,1
rosae001,gottt001,alvaf001,2,1,7,1,1,0,1,1,1,1,0.6136,6,0.8611,0.1266,1
acunr001,sengk001,narvo001,2,1,1,0,0,0,0,0,1,0,0.8409,72,0.7833,0.1765,1
davih001,carrc003,alvaf001,2,1,1,0,2,1,2,1,1,0,0.6786,2,0.9219,0.125,0
orter001,prieq001,rodre006,2,1,4,0,2,0,1,1,1,1,0.8214,2,0.75,0.1111,1
lindf001,prieq001,rodre006,3,0,5,0,0,0,1,3,0,0,0.8646,19,0.7917,0.1053,1
trioj001,buttj001,alvaf001,2,1,6,0,2,1,1,0,1,0,0.7917,1,0.75,0.1358,1
trioj001,buttj001,alvaf001,3,0,6,0,2,3,2,0,1,0,0.8214,2,0.7917,0.1341,1
alonp001,borur001,rodre006,2,1,5,0,1,1,0,2,0,0,0.8611,4,0.75,0.1,0
drurb001,kolaa001,alvaf001,2,1,8,1,1,1,2,1,1,0,0.5938,3,0.75,0.1325,1
ohtas001,bickp001,narvo001,2,1,4,0,2,0,0,5,0,1,0.79,20,0.8611,0.1714,1
